Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02043052


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2043052;1;01/08/1978;1;8,4;8,4;15;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/10/1978;1;26,0;114,2;19;13;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,3;16,8;5,2;0,0;0,0;2,4;1,2;5,1;22,2;26,0;8,1;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;4,0;3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/11/1978;1;39,0;267,0;28;15;1;1;1;;0;15,6;0,9;0,0;0,0;0,0;14,8;0,0;0,0;0,0;0,0;30,3;25,4;17,8;0,0;0,0;0,0;0,2;0,0;0,0;0,0;3,4;14,9;13,6;32,4;23,0;0,0;0,2;39,0;35,5;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/01/1979;1;;;;;0;0;0;;0;0,0;9,4;7,3;;40,8;;13,0;0,0;6,3;0,0;0,0;2,8;8,8;1,5;0,0;0,0;0,0;0,7;5,0;47,2;9,0;53,6;25,2;;2,7;29,2;4,2;;4,8;14,2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/03/1979;1;;;;;0;0;0;;0;0,0;0,0;3,5;4,3;7,8;5,0;7,0;2,5;0,0;4,0;0,0;0,0;0,5;;14,4;29,0;0,0;0,0;0,0;17,3;0,0;0,0;0,0;0,0;4,6;11,9;0,0;0,0;0,0;;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/05/1979;1;;;;;0;0;0;;0;0,0;0,0;0,0;;0,2;0,0;0,0;0,0;0,0;0,0;;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/06/1979;1;;;;;0;0;0;;0;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/08/1979;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;;0,0;0,0;3,2;;0,2;0,0;0,0;0,0;0,0;0,0;;1,8;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/10/1979;1;;;;;0;0;0;;0;;0,0;0,8;0,0;0,0;0,0;0,0;0,0;15,6;0,1;0,0;0,0;7,4;0,0;3,6;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;7,0;0,2;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/11/1979;1;;;;;0;0;0;;0;13,4;19,0;0,4;1,0;0,0;0,0;0,0;14,6;23,1;5,1;37,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57,4;12,8;;0,0;11,5;;;10,4;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/02/1980;1;;;;;0;0;0;;0;0,4;;23,1;0,0;0,0;0,0;0,0;0,0;0,0;0,9;0,0;0,0;0,0;;3,7;1,5;6,0;;1,2;8,8;0,0;13,1;;0,1;0,0;0,0;17,6;0,0;0,0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/04/1980;1;61,2;268,6;14;17;1;1;1;;0;8,2;0,0;7,5;5,3;40,5;2,9;34,3;33,9;25,2;0,8;0,4;33,0;1,3;61,2;0,0;7,4;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;0,6;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1980;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/08/1980;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;4,6;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/09/1980;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;0,0;0,0;;;0,0;0,0;;0,0;;0,0;;;0,0;0,0;0,0;;0,0;0,0;;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/10/1980;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;;1,3;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;6,2;0,0;;0,0;0,0;0,0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/12/1980;1;;;;;0;0;0;;0;;;;;;;0,0;0,0;2,1;;1,3;;;;4,2;0,2;0,0;0,0;0,0;0,0;0,0;2,4;0,3;5,8;0,0;0,0;6,9;;;;23,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/01/1981;1;;;;;0;0;0;;0;1,9;25,3;1,1;;0,0;0,0;0,0;0,0;0,2;;;;;1,6;;;0,9;0,0;0,0;0,0;0,0;;;;5,1;5,6;;4,5;0,2;0,0;4,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/02/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;;0,4;10,1;;0,0;0,0;13,0;;0,0;0,0;0,0;0,0;0,0;;0,0;;0,1;0,2;;0,0;;0,0;;0,0;0,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/04/1981;1;;;;;0;0;0;;0;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;0,0;;0,0;0,8;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;87,8;0,4;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/06/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;;;0,0;1,3;0,0;12,7;8,4;;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/09/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,2;0,0;0,3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/12/1981;1;;;;;0;0;0;;0;0,3;0,0;7,2;0,1;0,0;0,0;0,0;19,2;14,4;37,0;3,7;0,3;9,4;0,4;0,0;4,6;24,6;16,8;0,4;0,0;0,0;0,0;0,0;;4,8;0,0;0,6;20,6;6,4;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/02/1982;1;;;;;0;0;0;;0;0,0;;0,0;0,0;2,0;3,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,1;5,9;54,7;2,0;64,8;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/04/1982;1;;;;;0;0;0;;0;22,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;38,4;;10,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1982;1;;;;;0;0;0;;0;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,3;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/09/1982;1;;;;;0;0;0;;0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;0,0;0,0;0,0;0,0;4,7;0,0;0,0;0,0;0,0;;;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/11/1982;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,0;8,8;0,0;19,1;4,0;0,0;2,6;0,0;9,8;0,0;0,0;0,0;0,0;0,3;0,0;0,0;;4,3;4,5;;3,8;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/12/1982;1;;;;;0;0;0;;0;0,0;13,6;;51,4;1,0;1,1;17,7;0,0;11,2;0,0;0,0;0,0;0,0;28,0;14,8;18,6;0,1;15,9;6,4;8,1;1,3;;;16,3;34,7;6,9;1,9;5,4;16,4;22,5;10,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/02/1983;1;34,9;193,0;11;17;1;1;1;;0;0,4;0,9;18,6;1,0;3,0;17,3;0,0;0,0;20,5;26,3;34,9;9,9;0,4;8,3;0,0;0,0;0,0;0,1;0,0;0,0;0,0;5,8;0,0;0,2;0,0;0,0;16,2;29,2;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/04/1983;1;89,6;175,7;7;14;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;89,6;13,6;0,0;0,0;1,6;5,0;26,7;2,2;3,2;0,0;5,6;1,2;0,0;0,0;0,0;1,6;0,8;0,0;17,0;0,0;0,6;7,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1983;1;18,5;38,8;21;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,7;8,8;18,5;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/09/1983;1;29,8;134,4;24;18;1;1;1;;0;0,0;0,0;0,0;0,0;10,8;0,0;0,0;21,2;5,2;2,9;0,2;6,6;13,2;0,4;4,8;6,2;0,0;0,0;0,0;4,4;0,0;1,8;0,0;29,8;15,3;0,0;0,9;0,8;7,1;2,8;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/11/1983;1;22,7;176,1;23;19;1;1;1;;0;0,0;12,6;22,4;1,4;2,6;0,0;2,2;0,0;0,1;0,1;2,8;12,7;8,9;0,0;14,0;15,1;20,9;0,0;0,0;22,2;0,7;3,7;22,7;0,8;10,2;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/12/1983;1;58,5;285,9;11;23;1;1;1;;0;1,4;4,2;48,6;1,6;1,1;2,8;26,0;0,3;10,2;24,7;58,5;15,0;10,5;7,2;0,0;1,3;0,0;0,0;0,0;0,0;8,7;16,3;19,9;12,7;0,4;0,1;5,0;9,4;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1984;1;;;;;0;0;0;;0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,9;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/09/1984;1;;;;;0;0;0;;0;;0,0;0,0;0,0;0,0;0,0;3,0;28,8;13,9;0,0;0,0;0,0;;0,0;0,0;0,0;0,0;1,8;0,2;0,0;16,0;0,0;0,8;0,0;0,0;0,0;;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/12/1984;1;;;;;0;0;0;;0;;;;;;;0,0;;;7,4;;;;1,6;2,5;26,7;;;;;;;;;;2,8;;10,3;8,9;45,4;23,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/01/1990;1;21,5;62,8;1;8;1;1;1;;0;21,5;9,4;12,0;1,2;0,6;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,4;4,3;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/04/1990;1;22,0;56,8;11;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;0,0;0,3;0,0;0,0;11,5;0,0;0,0;2,8;20,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/05/1990;1;23,4;60,1;3;5;1;1;1;;0;0,0;10,6;23,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,4;0,0;0,0;0,0;0,0;3,5;8,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/06/1990;1;3,2;5,6;22;4;1;1;1;;0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1990;1;;;;;0;0;0;;0;0,2;0,0;0,0;;;;0,0;0,0;0,0;0,0;4,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;0,0;0,0;0,0;0,0;;;;13,4;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/08/1990;1;;37,6;;;0;1;0;;0;0,0;0,0;0,0;;;0,0;0,0;0,0;0,0;0,0;;;0,0;0,0;0,0;0,0;0,0;;;21,6;0,0;0,0;0,0;2,0;;;0,0;8,0;4,6;1,4;0,0;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;
2043052;1;01/10/1990;1;;39,3;;;0;1;0;;0;0,0;0,0;0,0;0,0;0,0;;;0,0;0,0;0,0;0,0;0,0;;;20,0;6,0;0,2;0,0;11,0;;;0,0;0,0;0,0;0,1;2,0;;;0,0;0,0;0,0;1;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;
2043052;1;01/01/1991;1;61,6;496,2;28;26;1;1;1;;0;0,0;0,0;1,2;22,3;43,2;28,0;10,8;1,0;9,0;32,4;49,8;19,5;24,6;6,7;16,8;15,3;19,0;38,6;4,2;0,0;3,2;4,5;8,8;11,4;9,7;9,0;42,9;61,6;2,7;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/02/1991;1;20,0;171,2;17;19;1;1;1;;0;5,2;0,0;6,8;4,5;10,4;0,0;0,0;1,2;0,0;4,0;7,8;9,8;6,6;0,0;19,3;18,4;20,0;5,2;10,0;0,0;10,1;9,9;0,0;9,4;0,0;0,0;5,4;7,2;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/08/1992;1;14,0;30,4;29;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,3;0,0;0,0;0,0;0,6;9,8;0,0;0,0;0,0;0,0;0,0;1,0;2,4;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;14,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/10/1992;1;45,6;222,9;22;15;1;1;1;;0;0,0;0,0;1,8;1,2;2,8;0,0;0,0;5,8;4,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;10,0;45,6;7,9;29,2;24,8;0,0;0,0;35,0;6,9;0,0;43,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/11/1992;1;67,2;270,6;5;16;1;1;1;;0;3,4;21,6;1,0;0,0;67,2;9,6;0,0;12,0;39,0;2,6;16,2;0,0;0,0;0,0;0,0;0,0;0,0;37,0;16,0;0,0;10,0;2,0;0,0;14,4;17,6;0,0;0,0;1,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/01/1993;1;37,0;210,3;5;14;1;1;1;;0;0,0;0,0;8,2;25,0;37,0;16,4;0,0;0,0;0,0;3,6;0,0;24,0;7,0;0,0;0,0;0,0;0,0;1,3;15,4;34,4;14,0;5,6;16,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/02/1993;1;45,4;188,1;22;12;1;1;1;;0;0,0;0,0;0,0;8,0;1,2;23,2;7,6;0,0;0,0;0,0;0,0;0,0;10,4;0,0;9,8;9,6;0,0;0,0;0,0;0,0;1,2;45,4;0,0;0,0;0,0;12,8;20,9;38,0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/05/1993;1;10,6;25,7;14;9;1;1;1;;0;1,6;0,0;2,0;0,4;9,2;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,6;0,3;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/06/1993;1;8,0;13,5;6;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,8;0,0;0,0;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/07/1993;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/08/1993;1;8,0;11,0;20;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/10/1993;1;46,0;183,7;6;;1;1;0;;0;29,2;32,8;0,0;2,0;9,0;46,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;3,0;0,0;34,0;9,4;17,5;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;
2043052;1;01/11/1993;1;33,0;168,5;2;11;1;1;1;;0;0,0;33,0;0,0;32,0;7,0;0,0;23,4;11,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,4;19,5;0,0;0,0;0,0;0,0;0,0;0,0;10,4;2,7;0,0;10,1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/01/1994;1;109,8;372,4;21;;1;1;0;;0;4,6;6,2;0,0;22,4;16,2;;;1,8;20,4;3,4;27,6;34,8;15,3;12,5;19,2;6,6;0,0;0,0;0,0;15,0;109,8;12,3;13,4;22,5;6,6;1,8;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043052;1;01/01/1995;1;46,0;247,7;28;;1;1;0;;0;;0,0;0,0;44,0;19,0;3,0;;;0,0;0,0;0,0;11,0;10,2;;;0,0;0,0;0,0;0,0;0,0;;;26,0;0,0;2,4;0,0;20,1;46,0;;46,0;20,0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;1;0;4;1;
2043052;1;01/02/1995;1;;;;;0;0;0;;0;3,0;16,0;2,0;;;0,0;0,0;18,0;4,0;28,0;;;0,0;3,4;16,0;20,0;0,0;;;30,0;0,0;0,0;0,0;0,0;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043052;1;01/05/1995;1;;19,8;;;0;1;0;;0;;0,0;0,0;0,0;0,0;;;8,0;0,0;;0,0;6,8;;;0,0;0,0;0,0;0,0;4,0;;;0,0;0,0;1,0;0,0;0,0;;;0,0;0,0;0,0;0;4;1;1;1;0;0;4;1;0;4;1;0;0;4;1;1;1;1;0;0;4;1;1;1;1;0;0;4;1;1;
